seq_ID,index,MACS_ct,FACS1_ct,FACS2_ct,MACS_hasread,FACS1_hasread,FACS2_hasread,MACS_normct,MACS_logct,FACS1_normct,FACS1_logct,FACS2_normct,FACS2_logct,FACS1_MACS_logratio,FACS2_MACS_logratio,FACS2_FACS1_logratio,FACS1_MACS_enriched,FACS1_MACS_split,FACS2_MACS_enriched,FACS2_MACS_split,FACS2_FACS1_enriched,FACS2_FACS1_split
V2/fil5_filabund1_41584,41584,2,10,0,False,True,False,2.1688657157636415,0.3362326637208725,18.031501032303435,1.2560318810714033,1.0,0.0,0.9197992173505307,-0.3362326637208725,-1.2560318810714033,1.0,train,,,0.0,train
V2/fil5_filabund1_75002,75002,2,10,0,False,True,False,2.1688657157636415,0.3362326637208725,18.031501032303435,1.2560318810714033,1.0,0.0,0.9197992173505307,-0.3362326637208725,-1.2560318810714033,1.0,train,,,0.0,train
V2/fil5_filabund1_51836,51836,2,9,18,False,True,True,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,41.827197903063144,1.6214587712026929,0.8740417267898555,1.2852261074818203,0.41118438069196483,1.0,test,1.0,train,1.0,train
V2/fil5_filabund1_83275,83275,2,9,14,False,True,True,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,32.53226503571578,1.5123143017776248,0.8740417267898555,1.1760816380567523,0.3020399112668968,1.0,train,1.0,train,1.0,train
V2/fil5_filabund1_34711,34711,2,9,4,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,9.294932867347365,0.9682462574273492,0.8740417267898555,0.6320135937064766,-0.2420281330833789,1.0,train,,,0.0,train
V2/fil5_filabund1_74930,74930,2,9,2,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,4.647466433673682,0.6672162617633679,0.8740417267898555,0.3309835980424954,-0.5430581287473601,1.0,test,,,0.0,train
V2/fil5_filabund1_36885,36885,2,9,1,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,2.323733216836841,0.36618626609938676,0.8740417267898555,0.029953602378514244,-0.8440881244113413,1.0,test,,,0.0,train
V2/fil5_filabund1_41331,41331,2,9,0,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,1.0,0.0,0.8740417267898555,-0.3362326637208725,-1.210274390510728,1.0,train,,,0.0,train
V2/fil5_filabund1_41996,41996,2,9,0,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,1.0,0.0,0.8740417267898555,-0.3362326637208725,-1.210274390510728,1.0,train,,,0.0,test
V2/fil5_filabund1_51547,51547,2,9,0,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,1.0,0.0,0.8740417267898555,-0.3362326637208725,-1.210274390510728,1.0,train,,,0.0,train
V2/fil5_filabund1_53202,53202,2,9,0,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,1.0,0.0,0.8740417267898555,-0.3362326637208725,-1.210274390510728,1.0,test,,,0.0,train
V2/fil5_filabund1_57790,57790,2,9,0,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,1.0,0.0,0.8740417267898555,-0.3362326637208725,-1.210274390510728,1.0,test,,,0.0,test
V2/fil5_filabund1_60903,60903,2,9,0,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,1.0,0.0,0.8740417267898555,-0.3362326637208725,-1.210274390510728,1.0,train,,,0.0,train
V2/fil5_filabund1_61733,61733,2,9,0,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,1.0,0.0,0.8740417267898555,-0.3362326637208725,-1.210274390510728,1.0,test,,,0.0,train
V2/fil5_filabund1_67948,67948,2,9,0,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,1.0,0.0,0.8740417267898555,-0.3362326637208725,-1.210274390510728,1.0,train,,,0.0,train
V2/fil5_filabund1_72962,72962,2,9,0,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,1.0,0.0,0.8740417267898555,-0.3362326637208725,-1.210274390510728,1.0,test,,,0.0,train
V2/fil5_filabund1_78393,78393,2,9,0,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,1.0,0.0,0.8740417267898555,-0.3362326637208725,-1.210274390510728,1.0,train,,,0.0,test
V2/fil5_filabund1_78926,78926,2,9,0,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,1.0,0.0,0.8740417267898555,-0.3362326637208725,-1.210274390510728,1.0,train,,,0.0,train
V2/fil5_filabund1_83949,83949,2,9,0,False,True,False,2.1688657157636415,0.3362326637208725,16.22835092907309,1.210274390510728,1.0,0.0,0.8740417267898555,-0.3362326637208725,-1.210274390510728,1.0,train,,,0.0,train
V2/fil5_filabund1_70666,70666,2,8,16,False,True,True,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,37.17973146938946,1.5703062487553114,0.8228892043424743,1.2340735850344389,0.4111843806919646,1.0,train,1.0,train,1.0,train
V2/fil5_filabund1_49625,49625,2,8,11,False,True,True,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,25.561065385205254,1.4075789512576118,0.8228892043424743,1.0713462875367392,0.24845708319426496,1.0,test,1.0,train,1.0,test
V2/fil5_filabund1_45431,45431,2,8,5,False,True,True,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,11.618666084184207,1.0651562704354056,0.8228892043424743,0.728923606714533,-0.09396559762794121,1.0,train,1.0,train,0.0,train
V2/fil5_filabund1_30294,30294,2,8,3,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,6.971199650510524,0.8433075208190492,0.8228892043424743,0.5070748570981767,-0.3158143472442976,1.0,train,,,0.0,train
V2/fil5_filabund1_44571,44571,2,8,3,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,6.971199650510524,0.8433075208190492,0.8228892043424743,0.5070748570981767,-0.3158143472442976,1.0,train,,,0.0,train
V2/fil5_filabund1_43914,43914,2,8,2,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,4.647466433673682,0.6672162617633679,0.8228892043424743,0.3309835980424954,-0.4919056062999789,1.0,train,,,0.0,test
V2/fil5_filabund1_71442,71442,2,8,1,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,2.323733216836841,0.36618626609938676,0.8228892043424743,0.029953602378514244,-0.7929356019639601,1.0,test,,,0.0,train
V2/fil5_filabund1_30197,30197,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,train,,,0.0,test
V2/fil5_filabund1_31402,31402,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,train,,,0.0,train
V2/fil5_filabund1_31494,31494,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,train,,,0.0,train
V2/fil5_filabund1_45384,45384,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,train,,,0.0,train
V2/fil5_filabund1_46821,46821,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,train,,,0.0,train
V2/fil5_filabund1_50781,50781,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,train,,,0.0,train
V2/fil5_filabund1_54044,54044,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,train,,,0.0,test
V2/fil5_filabund1_54347,54347,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,train,,,0.0,train
V2/fil5_filabund1_54605,54605,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,train,,,0.0,train
V2/fil5_filabund1_56021,56021,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,test,,,0.0,train
V2/fil5_filabund1_57251,57251,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,test,,,0.0,train
V2/fil5_filabund1_57267,57267,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,train,,,0.0,train
V2/fil5_filabund1_61392,61392,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,train,,,0.0,train
V2/fil5_filabund1_61709,61709,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,train,,,0.0,train
V2/fil5_filabund1_79103,79103,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,test,,,0.0,train
V2/fil5_filabund1_81132,81132,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,test,,,0.0,train
V2/fil5_filabund1_85470,85470,2,8,0,False,True,False,2.1688657157636415,0.3362326637208725,14.425200825842747,1.1591218680633468,1.0,0.0,0.8228892043424743,-0.3362326637208725,-1.1591218680633468,1.0,test,,,0.0,train
V2/fil5_filabund1_56051,56051,2,7,3,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,6.971199650510524,0.8433075208190492,0.7648972573647874,0.5070748570981767,-0.25782240026661074,1.0,train,,,0.0,train
V2/fil5_filabund1_47563,47563,2,7,2,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,4.647466433673682,0.6672162617633679,0.7648972573647874,0.3309835980424954,-0.4339136593222921,1.0,test,,,0.0,train
V2/fil5_filabund1_38407,38407,2,7,1,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,2.323733216836841,0.36618626609938676,0.7648972573647874,0.029953602378514244,-0.7349436549862732,1.0,test,,,0.0,train
V2/fil5_filabund1_57988,57988,2,7,1,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,2.323733216836841,0.36618626609938676,0.7648972573647874,0.029953602378514244,-0.7349436549862732,1.0,train,,,0.0,train
V2/fil5_filabund1_63989,63989,2,7,1,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,2.323733216836841,0.36618626609938676,0.7648972573647874,0.029953602378514244,-0.7349436549862732,1.0,train,,,0.0,train
V2/fil5_filabund1_31304,31304,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_33585,33585,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_37560,37560,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,test
V2/fil5_filabund1_37603,37603,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_39483,39483,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,test,,,0.0,train
V2/fil5_filabund1_40674,40674,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_46690,46690,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,test,,,0.0,train
V2/fil5_filabund1_48418,48418,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,test
V2/fil5_filabund1_48448,48448,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,test,,,0.0,train
V2/fil5_filabund1_49369,49369,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,test,,,0.0,train
V2/fil5_filabund1_50620,50620,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,test,,,0.0,train
V2/fil5_filabund1_51596,51596,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_51959,51959,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_54423,54423,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_56329,56329,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_57812,57812,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_61332,61332,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,test
V2/fil5_filabund1_61812,61812,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,test,,,0.0,train
V2/fil5_filabund1_63117,63117,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_65006,65006,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_66357,66357,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_67422,67422,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,test
V2/fil5_filabund1_67988,67988,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,test,,,0.0,train
V2/fil5_filabund1_68500,68500,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_71899,71899,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_72195,72195,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_75929,75929,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_77209,77209,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_79253,79253,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_79527,79527,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_80397,80397,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_80502,80502,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_81638,81638,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_86050,86050,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_86170,86170,2,7,0,False,True,False,2.1688657157636415,0.3362326637208725,12.622050722612403,1.10112992108566,1.0,0.0,0.7648972573647874,-0.3362326637208725,-1.10112992108566,1.0,train,,,0.0,train
V2/fil5_filabund1_34425,34425,2,6,39,False,True,True,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,90.62559545663682,1.957250873125886,0.6979504677341744,1.6210182094050134,0.923067741670839,1.0,train,1.0,train,1.0,train
V2/fil5_filabund1_66923,66923,2,6,24,False,True,True,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,55.76959720408419,1.7463975078109928,0.6979504677341744,1.4101648440901202,0.7122143763559459,1.0,train,1.0,train,1.0,train
V2/fil5_filabund1_48121,48121,2,6,4,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,9.294932867347365,0.9682462574273492,0.6979504677341744,0.6320135937064766,-0.06593687402769777,1.0,train,,,0.0,train
V2/fil5_filabund1_61545,61545,2,6,2,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,4.647466433673682,0.6672162617633679,0.6979504677341744,0.3309835980424954,-0.366966869691679,1.0,test,,,0.0,train
V2/fil5_filabund1_37687,37687,2,6,1,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,2.323733216836841,0.36618626609938676,0.6979504677341744,0.029953602378514244,-0.6679968653556602,1.0,train,,,0.0,train
V2/fil5_filabund1_46786,46786,2,6,1,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,2.323733216836841,0.36618626609938676,0.6979504677341744,0.029953602378514244,-0.6679968653556602,1.0,test,,,0.0,train
V2/fil5_filabund1_51802,51802,2,6,1,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,2.323733216836841,0.36618626609938676,0.6979504677341744,0.029953602378514244,-0.6679968653556602,1.0,train,,,0.0,train
V2/fil5_filabund1_32095,32095,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_32439,32439,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_32835,32835,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_33123,33123,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_33663,33663,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_34181,34181,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,test
V2/fil5_filabund1_38307,38307,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_38577,38577,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_44529,44529,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_45701,45701,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_46162,46162,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_46840,46840,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_46882,46882,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_47192,47192,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_48971,48971,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_50481,50481,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,test
V2/fil5_filabund1_50786,50786,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_53564,53564,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_55178,55178,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_58589,58589,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_63875,63875,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_63923,63923,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,test,,,0.0,train
V2/fil5_filabund1_63980,63980,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_64770,64770,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
V2/fil5_filabund1_65564,65564,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,test,,,0.0,test
V2/fil5_filabund1_66587,66587,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,test,,,0.0,train
V2/fil5_filabund1_66868,66868,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,test
V2/fil5_filabund1_69335,69335,2,6,0,False,True,False,2.1688657157636415,0.3362326637208725,10.81890061938206,1.034183131455047,1.0,0.0,0.6979504677341744,-0.3362326637208725,-1.034183131455047,1.0,train,,,0.0,train
